@\x01\x01\r\n'
\r\n'
 DWM1001 TWR Real Time Location System\r\n'
\r\n'
 Copyright :  2016-2019 LEAPS and Decawave\r\n'
 License   :  Please visit https://decawave.com/dwm1001_license\r\n'
 Compiled  :  Jun  7 2019 18:00:03\r\n'
\r\n'
 Help      :  ? or help\r\n'
\r\n'
dwm> lec\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.75,1.86,-0.73,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.28,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.74,1.86,-0.75,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.29,AN2,9618,2.68,3.86,0.00,4.09,AN3,1031,3.45,0.00,0.00,4.53,POS,-0.75,1.85,-0.76,68\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.28,AN2,9618,2.68,3.86,0.00,3.97,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.71,1.85,-0.79,64\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.73,1.85,-0.79,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.18,AN1,013A,-0.35,3.94,0.00,2.30,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.72,1.85,-0.82,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.24,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.73,1.86,-0.81,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.72,1.86,-0.82,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.26,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.73,1.86,-0.80,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.25,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.47,POS,-0.73,1.86,-0.80,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.25,AN2,9618,2.68,3.86,0.00,4.07,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.75,1.86,-0.80,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.23,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.55,POS,-0.75,1.87,-0.78,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.53,POS,-0.76,1.87,-0.75,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.73,1.86,-0.77,64\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.29,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.73,1.85,-0.78,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,3.98,AN3,1031,3.45,0.00,0.00,4.57,POS,-0.71,1.86,-0.81,64\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.26,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.53,POS,-0.71,1.86,-0.81,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.24,AN2,9618,2.68,3.86,0.00,3.98,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.70,1.86,-0.81,65\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.23,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.71,1.87,-0.80,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.28,AN2,9618,2.68,3.86,0.00,3.96,AN3,1031,3.45,0.00,0.00,4.56,POS,-0.69,1.87,-0.83,64\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.29,AN2,9618,2.68,3.86,0.00,4.07,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.71,1.86,-0.82,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.11,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.72,1.85,-0.80,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.24,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.73,1.85,-0.78,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.21,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.79,1.79,-0.74,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.25,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.78,1.81,-0.75,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.12,AN1,013A,-0.35,3.94,0.00,2.27,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.47,POS,-0.77,1.82,-0.76,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.18,AN1,013A,-0.35,3.94,0.00,2.26,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.75,1.83,-0.78,66\r\n'
